DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2023-04,185902,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2023-05,227103,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2023-06,266319,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2023-07,405395,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2023-08,360176,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2023-09,230780,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2023-10,192859,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2023-11,151270,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2023-12,174471,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2024-01,120028,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2024-02,126150,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2024-03,162114,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2024-04,186684,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2024-05,243717,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2024-06,304907,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2024-07,429829,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2024-08,410285,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2024-09,251574,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2024-10,216094,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Latvia,2024-11,182175,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017-01,27681,b,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017-02,36484,b,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017-03,47411,b,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017-04,130350,b,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017-05,250752,b,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017-06,540454,b,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017-07,796208,b,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017-08,861626,b,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017-09,511373,b,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017-10,161270,b,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017-11,49144,b,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2017-12,46247,b,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2018-01,36915,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2018-02,41443,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2018-03,54907,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2018-04,149094,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2018-05,317820,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2018-06,571251,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2018-07,820327,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2018-08,899013,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2018-09,565328,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2018-10,204426,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2018-11,59218,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2018-12,44115,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2019-01,39926,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2019-02,56930,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2019-03,76255,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2019-04,191355,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2019-05,359851,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2019-06,601538,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2019-07,863249,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2019-08,962168,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2019-09,635672,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2019-10,276320,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2019-11,80505,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2019-12,56810,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2020-01,45975,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2020-02,64949,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2020-03,28103,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2020-04,1310,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2020-05,2087,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2020-06,20330,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2020-07,51865,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2020-08,192175,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2020-09,136343,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2020-10,26771,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2020-11,17072,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2020-12,14827,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2021-01,22823,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2021-02,23868,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2021-03,18788,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2021-04,31122,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2021-05,103172,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2021-06,239199,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2021-07,729699,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2021-08,840767,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2021-09,358633,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2021-10,108890,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2021-11,57370,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Montenegro,2021-12,38379,,
